Time_secs,Tail_Number,Type,Computed_Airspeed,Mach,Pitch_Angle,Roll_Angle,Altitude,Fuel_E1,Fuel_E2,Gross_Weight,T_Air_Temp,Drift_Angle,EGT_E1,EGT_E2,EPR_E1,EPR_E2,N1_E1,N1_E2,N2_E1,N2_E2,Throttle_Angle1,Throttle_Angle2,Pack_Flow_E1,Pack_Flow_E2,L_G_S_S_N,Flap_Handle,Flap_Angle,Left_Spoiler_1_Out,Right_Spoiler_1_Out,Spoiler_Pos_LH_2,Spoiler_Pos_LH_4,Spoiler_Pos_LH_5,Spoiler_Pos_RH_2,Spoiler_Pos_RH_3,Spoiler_Pos_RH_5,Speed_Brake,Fuel,Air,Gnd_3,Gnd_7,Air.1,Gnd_3.1,Gnd_7.1,Gear_down_air,Gear_down_ground,Gear in transit (6),Gear_up
3273.0,.OH-LXD,? (6),280.1,0.56,-1.05,0.4,15816.0,459.0,446.0,58988.0,3.3,-0.79,418.0,452.0,0.0,0.0,42.6,42.6,77.8,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,905.0,1,0,0,1,0,0,0,0,0,1
3273.25,.OH-LXD,? (6),280.1,0.56,-1.05,0.4,15816.0,459.0,446.0,58988.0,3.3,-0.79,418.0,452.0,0.0,0.0,42.6,42.6,77.8,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,905.0,1,0,0,1,0,0,0,0,0,1
3273.5,.OH-LXD,? (6),280.1,0.56,-1.05,0.4,15816.0,459.0,446.0,58988.0,3.3,-0.79,418.0,452.0,0.0,0.0,42.6,42.6,77.8,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,905.0,1,0,0,1,0,0,0,0,0,1
3273.75,.OH-LXD,? (6),280.1,0.56,-1.05,0.4,15816.0,459.0,446.0,58988.0,3.3,-0.79,418.0,452.0,0.0,0.0,42.6,42.6,77.8,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,905.0,1,0,0,1,0,0,0,0,0,1
3274.0,.OH-LXD,? (6),280.5,0.56,-1.05,0.4,15784.0,464.0,463.0,58988.0,3.3,-0.79,417.0,452.0,0.0,0.0,42.6,42.5,77.8,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,927.0,1,0,0,1,0,0,0,0,0,1
3274.25,.OH-LXD,? (6),280.5,0.56,-1.05,0.4,15784.0,464.0,463.0,58988.0,3.3,-0.79,417.0,452.0,0.0,0.0,42.6,42.5,77.8,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,927.0,1,0,0,1,0,0,0,0,0,1
3274.5,.OH-LXD,? (6),280.5,0.56,-1.05,0.0,15784.0,464.0,463.0,58988.0,3.3,-0.79,417.0,452.0,0.0,0.0,42.6,42.5,77.8,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,927.0,1,0,0,1,0,0,0,0,0,1
3274.75,.OH-LXD,? (6),280.5,0.56,-1.05,0.0,15784.0,464.0,463.0,58988.0,3.3,-0.79,417.0,452.0,0.0,0.0,42.6,42.5,77.8,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,927.0,1,0,0,1,0,0,0,0,0,1
3275.0,.OH-LXD,? (6),280.5,0.56,-1.05,0.0,15756.0,464.0,463.0,58988.0,3.5,-0.79,417.0,452.0,0.0,0.0,42.6,42.5,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,927.0,1,0,0,1,0,0,0,0,0,1
3275.25,.OH-LXD,? (6),280.5,0.56,-1.05,0.0,15756.0,464.0,463.0,58988.0,3.5,-0.79,417.0,452.0,0.0,0.0,42.6,42.5,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,927.0,1,0,0,1,0,0,0,0,0,1
3275.5,.OH-LXD,? (6),280.5,0.56,-1.05,0.0,15756.0,464.0,463.0,58988.0,3.5,-0.79,417.0,452.0,0.0,0.0,42.6,42.5,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,927.0,1,0,0,1,0,0,0,0,0,1
3275.75,.OH-LXD,? (6),280.5,0.56,-1.05,0.0,15756.0,464.0,463.0,58988.0,3.5,-0.79,417.0,452.0,0.0,0.0,42.6,42.5,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,927.0,1,0,0,1,0,0,0,0,0,1
3276.0,.OH-LXD,? (6),280.8,0.56,-1.05,0.0,15724.0,466.0,452.0,58988.0,3.5,-0.79,417.0,452.0,0.0,0.0,42.6,42.6,77.8,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,918.0,1,0,0,1,0,0,0,0,0,1
3276.25,.OH-LXD,? (6),280.8,0.56,-1.05,0.0,15724.0,466.0,452.0,58988.0,3.5,-0.79,417.0,452.0,0.0,0.0,42.6,42.6,77.8,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,918.0,1,0,0,1,0,0,0,0,0,1
3276.5,.OH-LXD,? (6),280.8,0.56,-1.05,0.0,15724.0,466.0,452.0,58988.0,3.5,-0.79,417.0,452.0,0.0,0.0,42.6,42.6,77.8,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,918.0,1,0,0,1,0,0,0,0,0,1
3276.75,.OH-LXD,? (6),280.8,0.56,-1.05,0.0,15724.0,466.0,452.0,58988.0,3.5,-0.79,417.0,452.0,0.0,0.0,42.6,42.6,77.8,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,918.0,1,0,0,1,0,0,0,0,0,1
3277.0,.OH-LXD,? (6),280.9,0.56,-1.05,0.0,15696.0,464.0,459.0,58988.0,3.8,-0.79,418.0,452.0,0.0,0.0,42.6,42.6,77.8,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,923.0,1,0,0,1,0,0,0,0,0,1
3277.25,.OH-LXD,? (6),280.9,0.56,-1.05,0.0,15696.0,464.0,459.0,58988.0,3.8,-0.79,418.0,452.0,0.0,0.0,42.6,42.6,77.8,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,923.0,1,0,0,1,0,0,0,0,0,1
3277.5,.OH-LXD,? (6),280.9,0.56,-1.05,0.0,15696.0,464.0,459.0,58988.0,3.8,-0.79,418.0,452.0,0.0,0.0,42.6,42.6,77.8,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,923.0,1,0,0,1,0,0,0,0,0,1
3277.75,.OH-LXD,? (6),280.9,0.56,-1.05,0.0,15696.0,464.0,459.0,58988.0,3.8,-0.79,418.0,452.0,0.0,0.0,42.6,42.6,77.8,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,923.0,1,0,0,1,0,0,0,0,0,1
3278.0,.OH-LXD,? (6),281.1,0.56,-1.05,0.0,15664.0,468.0,455.0,58988.0,3.8,-0.97,418.0,452.0,0.0,0.0,42.6,42.6,77.8,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,923.0,1,0,0,1,0,0,0,0,0,1
3278.25,.OH-LXD,? (6),281.1,0.56,-1.05,0.0,15664.0,468.0,455.0,58988.0,3.8,-0.97,418.0,452.0,0.0,0.0,42.6,42.6,77.8,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,923.0,1,0,0,1,0,0,0,0,0,1
3278.5,.OH-LXD,? (6),281.1,0.56,-1.05,0.0,15664.0,468.0,455.0,58988.0,3.8,-0.97,418.0,452.0,0.0,0.0,42.6,42.6,77.8,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,923.0,1,0,0,1,0,0,0,0,0,1
3278.75,.OH-LXD,? (6),281.1,0.56,-1.05,0.0,15664.0,468.0,455.0,58988.0,3.8,-0.97,418.0,452.0,0.0,0.0,42.6,42.6,77.8,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,923.0,1,0,0,1,0,0,0,0,0,1
3279.0,.OH-LXD,? (6),280.9,0.56,-1.05,0.0,15632.0,466.0,470.0,58988.0,3.8,-0.97,418.0,452.0,0.0,0.0,42.6,42.5,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,936.0,1,0,0,1,0,0,0,0,0,1
3279.25,.OH-LXD,? (6),280.9,0.56,-1.05,0.0,15632.0,466.0,470.0,58988.0,3.8,-0.97,418.0,452.0,0.0,0.0,42.6,42.5,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,936.0,1,0,0,1,0,0,0,0,0,1
3279.5,.OH-LXD,? (6),280.9,0.56,-1.05,0.0,15632.0,466.0,470.0,58988.0,3.8,-0.97,418.0,452.0,0.0,0.0,42.6,42.5,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,936.0,1,0,0,1,0,0,0,0,0,1
3279.75,.OH-LXD,? (6),280.9,0.56,-1.05,0.0,15632.0,466.0,470.0,58988.0,3.8,-0.97,418.0,452.0,0.0,0.0,42.6,42.5,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,936.0,1,0,0,1,0,0,0,0,0,1
3280.0,.OH-LXD,? (6),280.8,0.56,-1.05,0.0,15604.0,461.0,459.0,58988.0,3.8,-0.97,418.0,452.0,0.0,0.0,42.5,42.5,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,920.0,1,0,0,1,0,0,0,0,0,1
3280.25,.OH-LXD,? (6),280.8,0.56,-1.05,0.0,15604.0,461.0,459.0,58988.0,3.8,-0.97,418.0,452.0,0.0,0.0,42.5,42.5,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,920.0,1,0,0,1,0,0,0,0,0,1
3280.5,.OH-LXD,? (6),280.8,0.56,-1.05,0.0,15604.0,461.0,459.0,58988.0,3.8,-0.97,418.0,452.0,0.0,0.0,42.5,42.5,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,920.0,1,0,0,1,0,0,0,0,0,1
3280.75,.OH-LXD,? (6),280.8,0.56,-1.05,0.0,15604.0,461.0,459.0,58988.0,3.8,-0.97,418.0,452.0,0.0,0.0,42.5,42.5,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,920.0,1,0,0,1,0,0,0,0,0,1
3281.0,.OH-LXD,? (6),281.1,0.56,-1.05,0.0,15572.0,463.0,463.0,58988.0,3.8,-0.97,417.0,451.0,0.0,0.0,42.5,42.6,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,926.0,1,0,0,1,0,0,0,0,0,1
3281.25,.OH-LXD,? (6),281.1,0.56,-1.05,0.0,15572.0,463.0,463.0,58988.0,3.8,-0.97,417.0,451.0,0.0,0.0,42.5,42.6,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,926.0,1,0,0,1,0,0,0,0,0,1
3281.5,.OH-LXD,? (6),281.1,0.56,-1.05,0.0,15572.0,463.0,463.0,58988.0,3.8,-0.97,417.0,451.0,0.0,0.0,42.5,42.6,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,926.0,1,0,0,1,0,0,0,0,0,1
3281.75,.OH-LXD,? (6),281.1,0.56,-1.05,0.0,15572.0,463.0,463.0,58988.0,3.8,-0.97,417.0,451.0,0.0,0.0,42.5,42.6,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,926.0,1,0,0,1,0,0,0,0,0,1
3282.0,.OH-LXD,? (6),280.8,0.56,-1.05,0.0,15540.0,470.0,463.0,58988.0,3.8,-1.05,417.0,452.0,0.0,0.0,42.5,42.5,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,933.0,1,0,0,1,0,0,0,0,0,1
3282.25,.OH-LXD,? (6),280.8,0.56,-1.05,0.0,15540.0,470.0,463.0,58988.0,3.8,-1.05,417.0,452.0,0.0,0.0,42.5,42.5,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,933.0,1,0,0,1,0,0,0,0,0,1
3282.5,.OH-LXD,? (6),280.8,0.56,-1.05,0.0,15540.0,470.0,463.0,58988.0,3.8,-1.05,417.0,452.0,0.0,0.0,42.5,42.5,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,933.0,1,0,0,1,0,0,0,0,0,1
3282.75,.OH-LXD,? (6),280.8,0.56,-1.05,0.0,15540.0,470.0,463.0,58988.0,3.8,-1.05,417.0,452.0,0.0,0.0,42.5,42.5,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,933.0,1,0,0,1,0,0,0,0,0,1
3283.0,.OH-LXD,? (6),280.3,0.56,-1.05,0.4,15508.0,464.0,472.0,58988.0,3.8,-1.05,418.0,452.0,0.0,0.0,42.5,42.5,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,936.0,1,0,0,1,0,0,0,0,0,1
3283.25,.OH-LXD,? (6),280.3,0.56,-1.05,0.4,15508.0,464.0,472.0,58988.0,3.8,-1.05,418.0,452.0,0.0,0.0,42.5,42.5,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,936.0,1,0,0,1,0,0,0,0,0,1
3283.5,.OH-LXD,? (6),280.3,0.56,-1.05,0.4,15508.0,464.0,472.0,58988.0,3.8,-1.05,418.0,452.0,0.0,0.0,42.5,42.5,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,936.0,1,0,0,1,0,0,0,0,0,1
3283.75,.OH-LXD,? (6),280.3,0.56,-1.05,0.4,15508.0,464.0,472.0,58988.0,3.8,-1.05,418.0,452.0,0.0,0.0,42.5,42.5,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,936.0,1,0,0,1,0,0,0,0,0,1
3284.0,.OH-LXD,? (6),280.1,0.56,-1.05,0.0,15480.0,464.0,472.0,58988.0,3.8,-1.05,418.0,452.0,0.0,0.0,42.5,42.5,77.8,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,936.0,1,0,0,1,0,0,0,0,0,1
3284.25,.OH-LXD,? (6),280.1,0.56,-1.05,0.0,15480.0,464.0,472.0,58988.0,3.8,-1.05,418.0,452.0,0.0,0.0,42.5,42.5,77.8,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,936.0,1,0,0,1,0,0,0,0,0,1
3284.5,.OH-LXD,? (6),280.1,0.56,-1.05,0.0,15480.0,464.0,472.0,58988.0,3.8,-1.05,418.0,452.0,0.0,0.0,42.5,42.5,77.8,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,936.0,1,0,0,1,0,0,0,0,0,1
3284.75,.OH-LXD,? (6),280.1,0.56,-1.05,0.0,15480.0,464.0,472.0,58988.0,3.8,-1.05,418.0,452.0,0.0,0.0,42.5,42.5,77.8,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,936.0,1,0,0,1,0,0,0,0,0,1
3285.0,.OH-LXD,? (6),280.1,0.56,-1.05,0.0,15448.0,473.0,463.0,58988.0,3.8,-1.05,418.0,452.0,0.0,0.0,42.5,42.5,77.8,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,936.0,1,0,0,1,0,0,0,0,0,1
3285.25,.OH-LXD,? (6),280.1,0.56,-1.05,0.0,15448.0,473.0,463.0,58988.0,3.8,-1.05,418.0,452.0,0.0,0.0,42.5,42.5,77.8,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,936.0,1,0,0,1,0,0,0,0,0,1
3285.5,.OH-LXD,? (6),280.1,0.56,-1.05,0.0,15448.0,473.0,463.0,58988.0,3.8,-1.05,418.0,452.0,0.0,0.0,42.5,42.5,77.8,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,936.0,1,0,0,1,0,0,0,0,0,1
3285.75,.OH-LXD,? (6),280.1,0.56,-1.05,0.0,15448.0,473.0,463.0,58988.0,3.8,-1.05,418.0,452.0,0.0,0.0,42.5,42.5,77.8,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,936.0,1,0,0,1,0,0,0,0,0,1
3286.0,.OH-LXD,? (6),280.1,0.56,-1.05,0.0,15416.0,461.0,463.0,58970.0,3.8,-0.97,419.0,452.0,0.0,0.0,42.5,42.5,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,924.0,1,0,0,1,0,0,0,0,0,1
3286.25,.OH-LXD,? (6),280.1,0.56,-1.05,0.0,15416.0,461.0,463.0,58970.0,3.8,-0.97,419.0,452.0,0.0,0.0,42.5,42.5,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,924.0,1,0,0,1,0,0,0,0,0,1
3286.5,.OH-LXD,? (6),280.1,0.56,-1.05,0.0,15416.0,461.0,463.0,58970.0,3.8,-0.97,419.0,452.0,0.0,0.0,42.5,42.5,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,924.0,1,0,0,1,0,0,0,0,0,1
3286.75,.OH-LXD,? (6),280.1,0.56,-1.05,0.0,15416.0,461.0,463.0,58970.0,3.8,-0.97,419.0,452.0,0.0,0.0,42.5,42.5,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,924.0,1,0,0,1,0,0,0,0,0,1
3287.0,.OH-LXD,? (6),280.1,0.56,-1.05,0.0,15388.0,466.0,457.0,58970.0,4.0,-0.97,418.0,452.0,0.0,0.0,42.4,42.4,77.6,77.0,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,923.0,1,0,0,1,0,0,0,0,0,1
3287.25,.OH-LXD,? (6),280.1,0.56,-1.05,0.0,15388.0,466.0,457.0,58970.0,4.0,-0.97,418.0,452.0,0.0,0.0,42.4,42.4,77.6,77.0,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,923.0,1,0,0,1,0,0,0,0,0,1
3287.5,.OH-LXD,? (6),280.1,0.56,-1.05,0.0,15388.0,466.0,457.0,58970.0,4.0,-0.97,418.0,452.0,0.0,0.0,42.4,42.4,77.6,77.0,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,923.0,1,0,0,1,0,0,0,0,0,1
3287.75,.OH-LXD,? (6),280.1,0.56,-1.05,0.0,15388.0,466.0,457.0,58970.0,4.0,-0.97,418.0,452.0,0.0,0.0,42.4,42.4,77.6,77.0,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,923.0,1,0,0,1,0,0,0,0,0,1
3288.0,.OH-LXD,? (6),280.4,0.56,-1.05,0.0,15356.0,464.0,472.0,58970.0,4.0,-0.97,418.0,452.0,0.0,0.0,42.4,42.4,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,936.0,1,0,0,1,0,0,0,0,0,1
3288.25,.OH-LXD,? (6),280.4,0.56,-1.05,0.0,15356.0,464.0,472.0,58970.0,4.0,-0.97,418.0,452.0,0.0,0.0,42.4,42.4,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,936.0,1,0,0,1,0,0,0,0,0,1
3288.5,.OH-LXD,? (6),280.4,0.56,-1.05,0.0,15356.0,464.0,472.0,58970.0,4.0,-0.97,418.0,452.0,0.0,0.0,42.4,42.4,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,936.0,1,0,0,1,0,0,0,0,0,1
3288.75,.OH-LXD,? (6),280.4,0.56,-1.05,0.0,15356.0,464.0,472.0,58970.0,4.0,-0.97,418.0,452.0,0.0,0.0,42.4,42.4,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,936.0,1,0,0,1,0,0,0,0,0,1
3289.0,.OH-LXD,? (6),280.9,0.56,-1.05,0.0,15328.0,468.0,459.0,58970.0,4.0,-0.97,418.0,452.0,0.0,0.0,42.5,42.4,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,927.0,1,0,0,1,0,0,0,0,0,1
3289.25,.OH-LXD,? (6),280.9,0.56,-1.05,0.0,15328.0,468.0,459.0,58970.0,4.0,-0.97,418.0,452.0,0.0,0.0,42.5,42.4,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,927.0,1,0,0,1,0,0,0,0,0,1
3289.5,.OH-LXD,? (6),280.9,0.56,-1.05,0.0,15328.0,468.0,459.0,58970.0,4.0,-0.97,418.0,452.0,0.0,0.0,42.5,42.4,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,927.0,1,0,0,1,0,0,0,0,0,1
3289.75,.OH-LXD,? (6),280.9,0.56,-1.05,0.0,15328.0,468.0,459.0,58970.0,4.0,-0.97,418.0,452.0,0.0,0.0,42.5,42.4,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,927.0,1,0,0,1,0,0,0,0,0,1
3290.0,.OH-LXD,? (6),280.9,0.56,-1.05,0.0,15296.0,466.0,466.0,58970.0,4.0,-1.23,418.0,452.0,0.0,0.0,42.4,42.5,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,932.0,1,0,0,1,0,0,0,0,0,1
3290.25,.OH-LXD,? (6),280.9,0.56,-1.05,0.0,15296.0,466.0,466.0,58970.0,4.0,-1.23,418.0,452.0,0.0,0.0,42.4,42.5,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,932.0,1,0,0,1,0,0,0,0,0,1
3290.5,.OH-LXD,? (6),280.9,0.56,-1.05,0.0,15296.0,466.0,466.0,58970.0,4.0,-1.23,418.0,452.0,0.0,0.0,42.4,42.5,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,932.0,1,0,0,1,0,0,0,0,0,1
3290.75,.OH-LXD,? (6),280.9,0.56,-1.05,0.0,15296.0,466.0,466.0,58970.0,4.0,-1.23,418.0,452.0,0.0,0.0,42.4,42.5,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,932.0,1,0,0,1,0,0,0,0,0,1
3291.0,.OH-LXD,? (6),281.1,0.56,-1.05,0.0,15264.0,468.0,459.0,58970.0,4.0,-1.23,419.0,452.0,0.0,0.0,42.4,42.4,77.6,77.0,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,927.0,1,0,0,1,0,0,0,0,0,1
3291.25,.OH-LXD,? (6),281.1,0.56,-1.05,0.0,15264.0,468.0,459.0,58970.0,4.0,-1.23,419.0,452.0,0.0,0.0,42.4,42.4,77.6,77.0,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,927.0,1,0,0,1,0,0,0,0,0,1
3291.5,.OH-LXD,? (6),281.1,0.56,-1.05,0.0,15264.0,468.0,459.0,58970.0,4.0,-1.23,419.0,452.0,0.0,0.0,42.4,42.4,77.6,77.0,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,927.0,1,0,0,1,0,0,0,0,0,1
3291.75,.OH-LXD,? (6),281.1,0.56,-1.05,0.0,15264.0,468.0,459.0,58970.0,4.0,-1.23,419.0,452.0,0.0,0.0,42.4,42.4,77.6,77.0,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,927.0,1,0,0,1,0,0,0,0,0,1
3292.0,.OH-LXD,? (6),281.3,0.56,-1.05,0.4,15236.0,470.0,466.0,58970.0,4.0,-1.23,419.0,452.0,0.0,0.0,42.4,42.4,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,936.0,1,0,0,1,0,0,0,0,0,1
3292.25,.OH-LXD,? (6),281.3,0.56,-1.05,0.4,15236.0,470.0,466.0,58970.0,4.0,-1.23,419.0,452.0,0.0,0.0,42.4,42.4,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,936.0,1,0,0,1,0,0,0,0,0,1
3292.5,.OH-LXD,? (6),281.3,0.56,-1.05,0.0,15236.0,470.0,466.0,58970.0,4.0,-1.23,419.0,452.0,0.0,0.0,42.4,42.4,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,936.0,1,0,0,1,0,0,0,0,0,1
3292.75,.OH-LXD,? (6),281.3,0.56,-1.05,0.0,15236.0,470.0,466.0,58970.0,4.0,-1.23,419.0,452.0,0.0,0.0,42.4,42.4,77.6,77.1,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0,936.0,1,0,0,1,0,0,0,0,0,1
